评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/2001995831,neverfull__,女,上海,108,113,157,回复@不知所措的小瓶盖:只有两天辣！！！,0,2020-02-02 18:27
https://weibo.cn//u/6528341960,抱紧小鱼,女,其他,203,194,24,回复@第四节先生:憋死了,0,2020-02-02 16:21
https://weibo.cn//xuanxuan1219,姐姐我又调皮了,女,海南,3422,706,907,回复@热门搞笑榜上榜:可惜没如果,0,2020-02-02 15:52
https://weibo.cn//xuanxuan1219,姐姐我又调皮了,女,海南,3422,706,907,上班都停停好吗。,0,2020-02-02 15:52
https://weibo.cn//u/5499507780,第四节先生,男,陕西,1,390,28,回复@想请你吃鱼:小事，宅在家里就没事,0,2020-02-02 15:44
https://weibo.cn//u/1895516291,shwzz,女,浙江,2037,216,221,回复@相思V情谊:反正不管什么交通工具 多通风是对的 最好全天通风,0,2020-02-02 15:09
https://weibo.cn//u/5847537735,捕兔叽的小狐狸哥哥,男,山东,92,1061,293,回复@斐斐Up:,0,2020-02-02 14:00
https://weibo.cn//u/3031234592,斐斐Up,女,山东,1029,99,336,回复@捕兔叽的小狐狸哥哥:举报你，竟然把潍坊划入青岛,0,2020-02-02 12:48
https://weibo.cn//u/5847537735,捕兔叽的小狐狸哥哥,男,山东,92,1061,293,回复@斐斐Up:不听  明明潍坊穷的雅痞,0,2020-02-02 10:16
https://weibo.cn//fengxull,李喵喵的鱼干儿,女,黑龙江,1040,362,246,主要在家没事，返程路上遇到那么多人，谁敢保证到了工作城市没事啊,0,2020-02-02 08:33
https://weibo.cn//u/2646258191,goodnightyouu,女,湖北,1,123,68, 可可爱爱,0,2020-02-01 16:08
https://weibo.cn//mumuxint,huyueqianxing,男,广西,1063,2125,88,就是因为对生命的不尊重才会出现大范围扩散，专家的话我是不信，老老实实在家待着，前几天还爆出一家三口晒太阳全感染肺病,0,2020-02-01 14:34
https://weibo.cn//u/5536927508,吉林机器局,男,吉林,546,41,32,回复@白昼飛行週期:我年前1月16日淘宝退货就用的邮政快递不到5天就到了,0,2020-02-01 14:04
https://weibo.cn//u/3616773525,看我薇薇姐,女,重庆,165,186,94,回复@吉林机器局:我是电商，邮政的件年前到了的根本不派送你也了解一下,0,2020-02-01 13:57
https://weibo.cn//u/5090526654,多吃柠檬呐,女,安徽,10,469,117,回复@____翠虹:现在假期延长就是这个原因呀,0,2020-02-01 13:56
https://weibo.cn//cctvxinwen,央视新闻,男,北京,138826,2712,116133680,【,1510,2020-01-27 09:26
https://weibo.cn//cctvxinwen,央视新闻,男,北京,138826,2712,116133680,正在武汉疫区的广东省中医院副院长张忠德接受央视专访。央视新闻,619,2020-01-27 10:19
https://weibo.cn//cctvxinwen,央视新闻,男,北京,138826,2712,116133680,【直播！,276,2020-01-27 11:00
https://weibo.cn//u/7364593717,有事请打电话6868,男,其他,570,71,36,回复@一叶孤舟012001:他们当一天和尚撞一天钟，可以糊弄就糊弄，能混过去，那就混过去，疫情都在全国扩散了，那天晚上还在那里看文艺汇演。,0,2020-01-28 12:04
https://weibo.cn//u/5852599794,F-你的生活,女,北京,96,133,101106,：各位医护人员专家们都辛苦了，但在关注疫情的同时，也请各位多关注关注那些没有感染的其他病患，他们也在等待救治！疫苗专家在研制，其他的医护人员，可不可以请你们把本职工作做好，不要因为疫情，而耽误了其他病人的救治，导致本不该存在的死亡，他们来医院，不是等待死亡的！拜托啦！,0,2020-01-28 12:04
https://weibo.cn//u/5944450566,沙拉汁夏,女,云南,7,37,41,武汉加油,0,2020-01-28 12:04
https://weibo.cn//u/5683553646,辩护词2015,男,北京,4,26,7,回复@SuperChaoLady:别去了,0,2020-01-28 12:04
https://weibo.cn//u/7360890747,烟火人间人间烟火_,女,上海,119,52,17,公共场合大部分人都带口罩了，还是有少数部分没戴，应该来个口罩日，人人都要戴，相信大自然的空气会好很多,0,2020-01-28 12:04
https://weibo.cn//u/2330331423,李小足影视023,女,陕西,3,3,0,回复@央视新闻:Eyxty,0,2020-01-28 12:03
https://weibo.cn//wangbolizhong,你这个叛徒你才是叛徒,男,浙江,935,361,2,[加油][加油],0,2020-01-28 12:01
https://weibo.cn//u/2196535650,君KING臨天下,男,上海,804,431,273,加油,0,2020-01-28 12:00
https://weibo.cn//u/1364399733,浅梦子月,女,江苏,1,120,73,     举报             赞[0]         回复             2020-01-28 12:00:20 来自网页,0,2020-01-28 12:00
https://weibo.cn//u/2988740267,高丽季节,男,河北,27,43,295,恩,0,2020-01-28 12:00
https://weibo.cn//u/7310505598,唯有真滋味不可辜负,男,其他,1120,127,45,加油,0,2020-01-28 11:58
https://weibo.cn//u/6303851187,倔强不屈的贪吃的狐狸,男,上海,93894,5022,670,加油,0,2020-01-28 11:57
https://weibo.cn//138710716,我本路人丁,男,湖北,569,158,140,回复@Chase4爷:一直在岗位上，二十多天没回家了,0,2020-01-28 11:57
https://weibo.cn//u/6403117213,kwzy007,男,辽宁,650,1792,74,🙏🙏🙏,0,2020-01-28 11:57
https://weibo.cn//u/6980555202,我好难过呢,女,其他,3625,1682,175,黄珊真棒,0,2020-01-28 11:57
https://weibo.cn//u/5017958848,坐看云起1525,女,天津,12,64,6,回复@南知·:我就想知道憨批是啥意思呢，北方人,0,2020-01-28 11:54
https://weibo.cn//u/6382007630,cheny有梦想,女,其他,354,202,28,人只有在最脆弱的时候，才能看到那些平时被自己忽略但其实如此珍贵的人或事。这个假期好好陪陪身边人，好好修养身体。平时太多人透支身体，这不能可持续发展，为什么我们就不能想明白劳逸结合才是正确的状态。我们工作时间内努力工作爱岗敬业，工作外的时间陪伴家人，做自己喜欢的事情，过想要的生活,1,2020-01-28 11:53
https://weibo.cn//u/5499584879,没错阿洁就是我,女,山东,1,134,92,回复@剑留其:封晚了 封太晚了,0,2020-01-28 11:48
https://weibo.cn//u/7377781455,baby刘伯伯,女,其他,22,147,1,加油！！！！,0,2020-01-28 11:47
https://weibo.cn//u/5983076988,my独家记忆8,男,山东,4485,611,714,     举报             赞[0]         回复             2020-01-28 11:46:44 来自网页,0,2020-01-28 11:46
https://weibo.cn//u/6354024266,快乐的淡着,男,云南,842,197,303,希望感染的人越来越少，早点结束这场疫情,0,2020-01-28 11:45
https://weibo.cn//u/3925787971,Jenny甜甜,男,北京,1264,1317,23,加油,0,2020-01-28 11:41
https://weibo.cn//u/5177025955,37点二度,男,湖北,3191,4947,18660,加油！[加油][加油][加油],0,2020-01-28 11:38
https://weibo.cn//u/6450122986,香芋紫薯片,女,其他,903,18,27,一切都会好起来了,0,2020-01-28 11:38
https://weibo.cn//u/5325515702,逆丶时针_3,男,湖南,2072,83,107,武汉加油,0,2020-01-28 11:37
https://weibo.cn//cuiyinghao,风行笔录,男,山西,2311,558,744,我想去武汉支援建医院，怎么联系,0,2020-01-28 11:36
https://weibo.cn//u/2136227927,玛格丽特的点心,女,北京,256,163,220,河南是武汉的人口流入大省，务工人员多，挨得又近。希望能早点控制住。,15361,2020-01-27 08:26
https://weibo.cn//u/2262690240,7aboobeh-,女,其他,1007,125,1625,河南控制的这么好 居然也开始大规模爆发 ,9561,2020-01-27 08:27
https://weibo.cn//u/5931723705,真的AFK了,男,福建,51,112,71,河南看着多，其实信息透明化是最让人安心的，毕竟不是致死性特别高的疾病；传播性强的疾病，最怕的是漏报瞒报！,9289,2020-01-27 08:28
https://weibo.cn//u/5287667996,青岩慕雪,女,其他,44,55,18,回复@谢谢请叫我小飞龙:我猜也是，虽然形势严峻，但我们不慌[加油],0,2020-01-27 23:38
https://weibo.cn//u/7366659930,六指琴魔鹏鹏,男,上海,20,96,14,携带病原体乱跑的人，心里咋想的？,0,2020-01-27 23:34
https://weibo.cn//u/2528307067,l要改名,女,山东,4245,209,134,郑州的都是哪里的？外面到处在传，也很害怕,0,2020-01-27 23:29
https://weibo.cn//u/5714469699,佩大大要吃肉,女,河南,220,92,24,济源挺住！濮阳挺住！焦作挺住！河南加油！武汉加油！中国加油🇨🇳 ！静待春天，静待樱花🌸盛开！,1,2020-01-27 23:27
https://weibo.cn//u/5924021915,忆梦之梦i,男,其他,116,269,102,回复@7aboobeh-:河南人口多又是湖北的临省,0,2020-01-27 23:27
https://weibo.cn//u/5924021915,忆梦之梦i,男,其他,116,269,102,鹤壁加油！河南加油！,1,2020-01-27 23:25
https://weibo.cn//u/5633159986,80甜豆,男,其他,53,27,7,我的家乡，我的大焦作，挺住，加油！！！,0,2020-01-27 23:22
https://weibo.cn//u/5986249266,南风知我意Dooo,女,上海,1010,69,139,回复@月色不比你温柔:,0,2020-01-27 23:19
https://weibo.cn//u/5401477702,月色不比你温柔,女,海外,108,427,440,回复@南风知我意Dooo:只是想说交通方便的话进驻人口很多，很危险，更好是个什么意思捏,0,2020-01-27 23:18
https://weibo.cn//u/5986249266,南风知我意Dooo,女,上海,1010,69,139,回复@月色不比你温柔:离信阳近那就更好啦~这有什么好争的~,0,2020-01-27 23:15
https://weibo.cn//u/5401477702,月色不比你温柔,女,海外,108,427,440,回复@南风知我意Dooo:看看距离和交通吧,0,2020-01-27 23:14
https://weibo.cn//u/5235200496,韩黏黏的咩咩,男,河南,90,438,128,@plume-翎,0,2020-01-27 23:12
https://weibo.cn//u/6045797144,是justina呀呀,男,其他,334,194,84,回复@长情不过久伴i:开封通许发现一例,0,2020-01-27 23:09
https://weibo.cn//u/6596569195,石烫烫很甜,男,其他,4,171,42,平顶山市5个有三个是我们鲁山的,0,2020-01-27 23:07
https://weibo.cn//u/7055123775,为了遇见你78295,男,其他,1,102,3,濮阳挺住,0,2020-01-27 23:05
https://weibo.cn//u/6075539153,没了A梦的多啦,女,河南,27,103,107,商丘加油,0,2020-01-27 23:02
https://weibo.cn//u/5679029112,overlord928,女,河南,252,163,115,祈祷不要在增加了,0,2020-01-27 22:59
https://weibo.cn//u/6473267015,HUI慧是个小公主哇,女,其他,44,75,19,回复@梨花白洛:濮阳挺住！！！,1,2020-01-27 22:56
https://weibo.cn//u/6451420799,溪溪198006,女,河南,2,29,1,三门峡渑池的农村管的不严，街上该干啥还干啥，口罩也不带，,0,2020-01-27 22:56
https://weibo.cn//520liaosijia,niska7,女,其他,4371,442,776,回复@-_-MissLiu-_-::“你还要怎样”张口就来伤害疫区人民的感情，基本的同理心都不在还在那里瞎比比比。这么多网友教你做人你还不懂那可真是牛比,0,2020-01-27 22:55
https://weibo.cn//lumengyuanyuan,宇宙安琪拉,女,其他,457,236,795,回复@PetalR:我就看看在微博下求助，国家会不会帮这个四线城市。,0,2020-01-27 22:55
https://weibo.cn//u/5127561189,事已至此喝杯奶茶,女,其他,299,259,292,2020是什么魔幻人间，，，这三天过得好像三年,88002,2020-01-27 07:54
https://weibo.cn//u/5268205743,同我發短訊,男,其他,524,257,426,我的娘看错了看成2744例死亡  我差点没晕过去,51376,2020-01-27 07:54
https://weibo.cn//u/2136227927,玛格丽特的点心,女,北京,256,163,220,每天都是几百个的增加。希望疫苗早日研制出来，希望疫情早点控制住。,26770,2020-01-27 07:53
https://weibo.cn//u/6480761408,十一与夏天,男,其他,4,29,50,回复@李珂旭:你个憨憨,0,2020-01-28 12:05
https://weibo.cn//u/2633823734,有爱mario,男,海外,326,156,65,国家也要重视温州，温州是除了湖北地区最严重城市,0,2020-01-28 12:04
https://weibo.cn//u/7196565491,青烟暖雨,男,河南,2,28,19,回复@疯丫头8乖啊:我知道啊 事实很严峻其实我们心里都清楚 但是楼主这么说我觉得就是个祝福和愿望吧 他应该也知道事情的严重所以语气很激烈 但这一大群人就如此认真的讲啥的好像真的只有他们知道真相 说白了就是没眼力见吧 所以我才讽刺的,0,2020-01-28 12:04
https://weibo.cn//u/5081872999,阿王阿娇eat,女,辽宁,80,185,256,外国人估计恨死我们了,0,2020-01-28 11:59
https://weibo.cn//u/5950085081,云中一颗桃,男,其他,16,159,13,回复@xxyyqqxx:.,0,2020-01-28 11:58
https://weibo.cn//u/6048562718,我一定要留下等你,女,其他,45,135,38,从过年到今天也才四天，从来没觉得四天这么漫长，以前宅四天感觉很轻松，现在每天看新闻心都是揪着的,0,2020-01-28 11:58
https://weibo.cn//u/3967954719,洪培芸,女,其他,122,1154,197,回复@瞅啥在瞅干你:嗷嗷嗷嗷真的太难了村长们能别人家村长的抄抄笔记吗负点责,0,2020-01-28 11:39
https://weibo.cn//u/5649272363,木之于杉,男,江苏,24,95,63,回复@等待爱情的从容自若:哈哈哈，这么大连个商场都没去过，我都有点可怜你了。,0,2020-01-28 11:21
https://weibo.cn//u/6004711289,小娄今天早睡了吗,男,河南,38,250,24491,回复@倾君516:我相信你免疫力很强,0,2020-01-28 11:17
https://weibo.cn//274005536,anne225,女,北京,30872,422,1185,转发微博,0,2020-01-28 11:15
https://weibo.cn//u/6682473965,恝然棣,男,其他,0,122,25,回复@我吃霸王餐要给钱:真相是不存在的！真相是永远不可能的！,0,2020-01-28 11:14
https://weibo.cn//u/1895913525,春天爱刷夜,女,广东,194,123,60389,回复@丿钢铁侠丿:脑子是个好东西，希望你有,0,2020-01-28 11:11
https://weibo.cn//wobuzaishiwode,跑跑大人来勒,女,山东,4324,133,160,回复@事已至此喝杯奶茶:感觉过了三辈子,0,2020-01-28 11:10
https://weibo.cn//u/7377073901,艳35614,男,其他,0,93,1,回复@丿钢铁侠丿:说来说去都是管理不严才会出问题，像拐卖儿童的，贩卖人体器官的，都拉出来枪毙了你看谁还敢挣黑心钱,0,2020-01-28 11:09
https://weibo.cn//u/1555299095,喜猫了咪,女,其他,121760,2619,1214,转发微博,0,2020-01-28 11:06
https://weibo.cn//u/2500405053,天啊撸啊摔,女,其他,384,248,100,回复@我辣么大个少主哪儿去啦:我住公司宿舍，交通类企业，在车站工作，让留在当地不能跑，我照做了。只上班全副武装出门，下班回来洗手，全身喷酒精，因为宿舍里还有另一个室友。今早我一个除夕回河南的同卧室室友回来了，除夕湖北只有武汉封了，她路上来回一共二十来个小时了，问公司宿舍管理人员这种怎么办，说全国都是疫区。不管,0,2020-01-28 11:01
https://weibo.cn//u/5993942439,倾君516,女,江苏,138,62,64,回复@爱上神明zzzzz:这样哦，我也不知道我免疫力强不强啊！这个有没有进度条,0,2020-01-28 10:47
https://weibo.cn//u/6907349984,不甜薄荷叶cici,女,其他,80,76,8,西藏good，你是唯一一个没有被感染的了！,0,2020-01-28 10:42
https://weibo.cn//u/3618995830,m瓜瓜是谁,女,福建,925,219,10,江西72例不止48例,0,2020-01-28 10:30
https://weibo.cn//u/5531847617,binnkann_,女,河南,3,87,32,为什么是26日的统计，28日的还没出吗？,0,2020-01-28 10:18
https://weibo.cn//u/2127285537,常小琪要不断努力,女,辽宁,2290,411,537,回复@宇宙居民0408:是啊，特别希望是真的，但是又担心不是真的,0,2020-01-28 10:15
https://weibo.cn//u/5470079181,比克MM,女,福建,610,256,116,每天看着数字增长 心情都好沉重 哎  中国加油 我们一定能战胜病毒！！！一定！！！ 所有医务人员加油 愿你们平安 早日凯旋❤,0,2020-01-28 10:14
https://weibo.cn//u/5315306909,因为我很重要啊,男,江苏,105,224,61,4539了,0,2020-01-28 10:13
https://weibo.cn//u/6267550301,小汤圆naumnaumnaum,女,其他,70,69,3,"大家看看内蒙古！信息落后决策不科学！内蒙古1月28日要求当地民警入户测体温。关注最新疫情的同志都知道，未发烧时病毒也具有传播性,且病情不只是发烧一项。如今大家都会自觉保护身体，但这种要求下民警无完备的防护措施，极有可能造成病毒在家户中传播，十分危险！！领导在这个时候能不能有点脑子？？",0,2020-01-28 10:13
https://weibo.cn//u/2238093433,小麦兜兜兜兜啊,女,河北,502,593,70,只剩下西藏这片净土了。,0,2020-01-28 10:11
https://weibo.cn//u/6615382693,和平家园一起共享,女,其他,1805,538,69,回复@_柳静:好的谢谢亲,0,2020-01-28 10:08
https://weibo.cn//u/6538857177,小耳朵的糖-,女,其他,142,62,61,回复@源来是这样Roy:你真有文化哈哈哈    你这么有文化不去研究这个疫情都可惜了  快去吧,0,2020-01-28 10:08
https://weibo.cn//u/6860952982,一天天的都是什么鬼,女,其他,264,95,88,回复@Mestyly:看这两天的数字，试剂盒应该是慢慢供上了,0,2020-01-28 10:04
https://weibo.cn//u/6325134172,做猫猫的铲屎官,女,浙江,561,1168,96,回复@心静却不能凉:跟领导反映一下，让他提供点口罩，没道理你们为他干活他不保障你们的安全。,0,2020-01-28 10:03
https://weibo.cn//u/2510080630,4712铁头男,男,上海,100,298,19,回复@jynszbdwmj:野生的味道好这个观念还是很有市场的，或者说还有相当一部分人如果在市场看到这种野味就会去买，要改变一个人的观念很难的，何况是相当一部分人，所以我们只能从卖方、市场进行管理，而且就算正规市场能够管理到位，流动的、隐蔽的或者通过网络和微信群进行销售野味的行为也很难完全禁止。,0,2020-01-28 10:01
